B001GXPZEQ,2.62048E+11
B003QLT04M,2.62048E+11
B00U94DF7M,2.6205E+11
B00QM9SLFE,2.62055E+11
B0113PD46C,2.62055E+11
B00Z7ZO45A,2.62055E+11
B00UV92II2,2.62061E+11
B011JBP5DK,2.62061E+11
B004NBZLJ2,2.62064E+11
B00V2GGBHC,2.62067E+11
B00QCAGVFA,2.62067E+11
B00NYPST74,2.62068E+11
B00LQXHBAC,2.62068E+11
B0006GBSXG,2.62071E+11
B00BKXS7PG,2.62073E+11
B00V2PJSUA,2.62073E+11
B00Z8V5OV6,2.62073E+11
B003MRPGDE,2.62076E+11
B0072K1P8C,2.62076E+11
B00PBAVTXG,2.62077E+11
B005YSCKTC,2.62079E+11
B013SD1X9W,2.62079E+11
B006HFCA5U,2.62079E+11
B014AMQ0TI,2.62081E+11
B00WUPXNMA,2.62082E+11
B00RJUTZ82,2.62082E+11
B009RXQSHA,2.62082E+11
B001ACMBJK,2.6199E+11
B000HJBKMQ,2.6199E+11
B001B1KH1Y,2.6199E+11
B00AYULYNS,2.61992E+11
B00BIZPXWQ,2.62048E+11
B006H34BUY,2.62048E+11
B001EYHZCM,2.62061E+11
B00170DB8U,2.62067E+11
B00D8VHIMG,2.62073E+11
B00BGN8PLG,2.62077E+11
B0043494XS,2.61943E+11
B00AZEZ50Q,2.61964E+11
B00PDMJU6U,2.61983E+11
B005GYUSHK,2.62047E+11
B0057FGAO8,2.6207E+11
B00000JBHP,2.6207E+11
B008R6LO5O,2.62077E+11
B009IWNPXK,2.62079E+11
B00AK4ADQ2,2.62079E+11
B00G9R0P4E,2.62048E+11
B0053KMAMI,62077481304
B00DGQP40Q,2.61943E+11
B00A0ID90A,2.61943E+11
B007BEIKGO,2.61943E+11
B0039MIUYY,2.61943E+11
B000CSBP3G,2.61943E+11
B003I867US,2.61943E+11
B00VQNOK3S,2.61943E+11
B004DMV1BI,2.61943E+11
B0002AR1AA,2.61943E+11
B000H87PUI,2.61943E+11
B00MVMCUK8,2.61943E+11
B00004SU18,2.61943E+11
B00COK3FD8,2.61943E+11
B005D6G8OI,2.61943E+11
B00004SPEU,2.61943E+11
B002YNQ8OI,2.61943E+11
B005DTVOMG,2.61943E+11
B0007N2I8M,2.61943E+11
B008YD8232,2.61943E+11
B000GA3KCE,2.61943E+11
B003YFI0O6,2.61943E+11
B00H8W54EK,2.61943E+11
B00F16NQCM,2.61944E+11
B000065DJY,2.61944E+11
B000F54AOW,2.61944E+11
B0018A32XS,2.61944E+11
B002CVTT52,2.61945E+11
B00VM6RR3O,2.61946E+11
B002S0NP70,2.61946E+11
B00XFCJYP2,2.61946E+11
B000FBYRMQ,2.61946E+11
B00TIVMORE,2.61946E+11
B00V4AFX9I,2.61946E+11
B00LGZC89E,2.61946E+11
B009V8V48O,2.61946E+11
B000REP3E2,2.61946E+11
B007VDIHU4,2.61946E+11
B000F3O9F4,2.61946E+11
B00GNOG8QW,2.61946E+11
B0026RHI3M,2.61952E+11
B00KV5A3QK,2.61952E+11
B00H8RVMC8,2.61952E+11
B000FYWUPY,2.61952E+11
B0016S7MJM,2.61952E+11
B007WQ9YNO,2.61952E+11
B00MG6ZEZM,2.61952E+11
B0052EOP9Q,2.61952E+11
B002HWRUFC,2.61952E+11
B009BLGMLA,2.61952E+11
B002J9CTUO,2.61952E+11
B004I2GKF0,2.61959E+11
B0054WTPBY,2.61964E+11
B00379KT4I,2.61964E+11
B004MYOINU,2.61964E+11
B0006ABVFC,2.61964E+11
B001STX13U,2.61964E+11
B000F35R00,2.61964E+11
B002792UA0,2.61964E+11
B00QPHT69S,2.61966E+11
B002XOHZWC,2.61966E+11
B00HNEOPQG,2.61966E+11
B00X6C4P46,2.61966E+11
B00J19AR7W,2.61966E+11
B000KUHFGM,2.61966E+11
B00L21BZ14,2.61966E+11
B00VYHWJHU,2.61966E+11
B0052QYLUM,2.61966E+11
B00008GKDJ,2.61966E+11
B0009PUR86,2.61971E+11
B00KSQ8ZNA,2.61975E+11
B000ITGQXS,2.61975E+11
B00FIYJXAQ,2.61975E+11
B00JNJPS4W,2.61975E+11
B00OJE1SG8,2.61975E+11
B00VEAF6SG,2.61975E+11
B00XL1CV2A,2.61975E+11
B00NCFI3QS,2.61975E+11
B0007CXQQ6,2.61975E+11
B00HEYJ088,2.61979E+11
B00IX7J72O,2.61979E+11
B000IYSAIW,2.61979E+11
B002797DJ8,2.61979E+11
B00NE4O672,2.6198E+11
B00PGJWYJ0,2.6198E+11
B00UN7ZL0E,2.6198E+11
B004I6F3E0,2.6198E+11
B00BW0X892,2.6198E+11
B00PAES5EO,2.61983E+11
B00NIOCZIK,2.61983E+11
B002EZ56PI,2.61983E+11
B00UD413RC,2.61983E+11
B00CM5SFGC,2.61983E+11
B00H89JQME,2.61983E+11
B00G67EPG6,2.61983E+11
B00VE1BJHW,2.61983E+11
B00EGFKOZ6,2.61983E+11
B00T1Q2KRU,2.61983E+11
B00W3JIGZM,2.61983E+11
B00MIZM206,2.61983E+11
B0006VVN1S,2.61983E+11
B00006WNMJ,2.61983E+11
B00006WNMI,2.61983E+11
B0093NIPBG,2.61983E+11
B006MCZZG4,2.61983E+11
B00BGAGCOQ,2.61983E+11
B00JV2J1IA,2.61983E+11
B00SJE8H1I,2.61983E+11
B00XFARA7I,2.61983E+11
B00S6XV55M,2.61983E+11
B00GTLOUDM,2.61983E+11
B00VIR6R60,2.61983E+11
B00D48ZK3W,2.61985E+11
B006CSPZK4,2.61985E+11
B005DEW3J4,2.61985E+11
B001E695FK,2.61985E+11
B011WY9BZM,2.61985E+11
B00F8ZBEL6,2.61985E+11
B00N7AADQG,2.61985E+11
B00OZUOTHQ,2.61985E+11
B00007L6C1,2.61985E+11
B007XPBWTS,2.61985E+11
B000J07BRQ,2.61985E+11
B000NHTUCE,2.61985E+11
B0032HM6JG,2.61985E+11
B00LUF3DOY,2.61985E+11
B001DHECXA,2.61985E+11
B00BWF5U0M,2.61985E+11
B00UJKL2VM,2.61985E+11
B006JH8T3S,2.61985E+11
B00W6ZHZMI,2.61989E+11
B003EYUDT2,2.61989E+11
B00NABTG60,2.61989E+11
B000H0ZJHW,2.61989E+11
B00AOAT0PC,2.61989E+11
B0002IEYIE,2.61989E+11
B00079PHV6,2.61989E+11
B005KSODBY,2.61989E+11
B00LDGV15I,2.61989E+11
B000NJBA5C,2.6199E+11
B005K5O632,2.6199E+11
B0002YW26E,2.6199E+11
B00BPWZTBM,2.6199E+11
B004Q3QQNC,2.6199E+11
B00KZOJC8C,2.6199E+11
B00E51X8Q8,2.6199E+11
B000NXLXDW,2.6199E+11
B000BPAVCG,2.6199E+11
B00DR76YJO,2.6199E+11
B003BYRGKY,2.6199E+11
B00K3K8TKA,2.6199E+11
B00BX0YKX4,2.6199E+11
B007Q45EF4,2.6199E+11
B00ODC9FSO,2.6199E+11
B00W0OHRIM,2.6199E+11
B00DY1F2CS,2.6199E+11
B008AOH1O6,2.6199E+11
B006DIA77E,2.6199E+11
B004GUS4XK,2.6199E+11
B00I4HV3TS,2.6199E+11
B00WLO64GW,2.6199E+11
B007XVYSDE,2.6199E+11
B00KG3WYI2,2.6199E+11
B004NCEL4M,2.6199E+11
B0016BVY2U,2.6199E+11
B004H272S0,2.6199E+11
B000256EAI,2.6199E+11
B005POODL8,2.6199E+11
B00003Q08I,2.6199E+11
B00ILDJXGK,2.6199E+11
B00YDGRZ9Q,2.6199E+11
B00UTQW0WG,2.6199E+11
B00063446M,2.61991E+11
B000PRMCJU,2.61992E+11
B002HWRUEI,2.61992E+11
B002HWRUGQ,2.61992E+11
B001WAJVZM,2.61992E+11
B00FWOKAHM,2.61992E+11
B00006IALF,2.61992E+11
B00006IAKG,2.61992E+11
B00006IALC,2.61992E+11
B00006IAKM,2.61992E+11
B00FHPTKR2,2.61992E+11
B00CPZ7DWQ,2.61992E+11
B00FSSAT8M,2.61992E+11
B00QOSVSFS,2.61992E+11
B00N5LZHLI,2.61992E+11
B00BAM7F8C,2.61994E+11
B00GQ9I9IO,2.61994E+11
B00IZGY4DA,2.61995E+11
B000256962,2.61995E+11
B011329L2G,2.61999E+11
B00M7CUZB8,2.62E+11
B00DQZVSYS,2.62E+11
B000DZH3XO,2.62E+11
B00U7CUGO6,2.62E+11
B00HFJWKWK,2.62E+11
B00FNK8UQS,2.62E+11
B002MQAWOY,2.62E+11
B000NCTGQE,2.62E+11
B00IAY6HAA,2.62E+11
B00R4YCKIK,2.62E+11
B00DM1BDKU,2.62E+11
B00OAAUZO2,2.62E+11
B00NEZ3C3K,2.62E+11
B00DQY8OAA,2.62E+11
B00IHZBFYK,2.62E+11
B00LS72AT8,2.62E+11
B0083TXXTA,2.62E+11
B00AINMFAC,2.62E+11
B0028JQYSS,2.62E+11
B00G9QRSYA,2.62E+11
B005HSGQM6,2.62E+11
B0000YNR74,2.62E+11
B00629JRL6,2.62E+11
B001CD77VO,2.62E+11
B0030M4VYG,2.62001E+11
B00N0NGU7G,2.62018E+11
B000FOTAS4,2.62047E+11
B00MFWO8YA,2.62047E+11
B00IAZWWDA,2.62047E+11
B00P4CGUOY,2.62047E+11
B0057UMYAW,2.62047E+11
B00LKSTIQ8,2.62047E+11
B00QMKPHLE,2.62047E+11
B00HCMZ0OK,2.62047E+11
B005Z5HT2M,2.62047E+11
B00WG2K3O8,2.62047E+11
B00HTK1NCS,2.62047E+11
B001LWRFW2,2.62047E+11
B00T6JATYI,2.62047E+11
B008EMFQ8C,2.62047E+11
B00NXK3FZ6,2.62047E+11
B00T2U7R7I,2.62047E+11
B001E8TLKC,2.62047E+11
B00MQLB1N6,2.62047E+11
B00U86EKW0,2.62047E+11
B003JFOZEU,2.62047E+11
B0002AT3RO,2.62047E+11
B004TJ6JH6,2.62047E+11
B008CQGOF4,2.62047E+11
B00DEPUDMS,2.62047E+11
B00RY9CN4G,2.62047E+11
B00006IFQJ,2.62047E+11
B005BR7JJM,2.62047E+11
B0052EA7NY,2.62047E+11
B00519EDIA,2.62047E+11
B0077PC3J2,2.62047E+11
B00ITOAYOQ,2.62047E+11
B0019TRAFE,2.62047E+11
B002BDU8EW,2.62047E+11
B0001LUG2K,2.62047E+11
B0042U1SBE,2.62047E+11
B005C31HC0,2.62047E+11
B00NNMB3KS,2.62047E+11
B00DU2CHE2,2.62047E+11
B00RN7QTF8,2.62047E+11
B00UL2JXY6,2.62047E+11
B005O65JXI,2.62047E+11
B00H33SFJU,2.62047E+11
B0033Z2BAQ,2.62047E+11
B000OGX5AM,2.62047E+11
B004N8ZQKY,2.62047E+11
B007GMPZ0A,2.62047E+11
B0002DOEOS,2.62047E+11
B000FGCW0K,2.62047E+11
B007ZF638G,2.62047E+11
B00EJU3SWY,2.62047E+11
B00BPU2A70,2.62047E+11
B0026SXUEM,2.62047E+11
B007ZFU5GW,2.62047E+11
B00M16RS56,2.62047E+11
B00LF2TEQS,2.62047E+11
B004LEAYXY,2.62047E+11
B002ZIMEMW,2.62047E+11
B00DUTKBSE,2.62047E+11
B00V7SY45Q,2.62047E+11
B00NWMI07S,2.62047E+11
B00UE9O0WQ,2.62047E+11
B0079GHJXY,2.62047E+11
B00JZXFMBK,2.62047E+11
B005HRCARM,2.62047E+11
B00JBLGNZU,2.62047E+11
B0009HIQUA,2.62047E+11
B006J23H5S,2.62047E+11
B0006HVPW4,2.62047E+11
B00GTZUU1Y,2.62047E+11
B00063E2HS,2.62047E+11
B00PYK2UI6,2.62047E+11
B00QCALECU,2.62047E+11
B000BRKYU8,2.62047E+11
B004Y6BH6W,2.62047E+11
B00FU9SZTY,2.62047E+11
B009USAJCC,2.62047E+11
B004UAFRKE,2.62047E+11
B00ECGRODE,2.62047E+11
B00Q2XNN3U,2.62047E+11
B00KQKATH8,2.62047E+11
B00V54CLNO,2.62047E+11
B00PBF3T3E,2.62048E+11
B00EF45AHU,2.62048E+11
B002BW7QCU,2.62048E+11
B00K2NYGGO,2.62048E+11
B005T0SN0K,2.62048E+11
B00FN3MV88,2.62048E+11
B00HUIL310,2.62048E+11
B00O2HYV7K,2.62048E+11
B00RGG0NVM,2.62048E+11
B001UE6MIO,2.62048E+11
B00CJBL5PM,2.62048E+11
B00L5LDWP8,2.62048E+11
B00H7JNIU6,2.62048E+11
B0030CDEEY,2.62048E+11
B0045RU68U,2.62048E+11
B00NQQTXY4,2.62048E+11
B000H0XV3G,2.62048E+11
B00B1N0R6C,2.62048E+11
B00PLFI2Q8,2.62048E+11
B000L53D4O,2.62048E+11
B007GE75HY,2.62048E+11
B0089W1IGG,2.62048E+11
B00ABFRRSM,2.62048E+11
B00JWU75HA,2.62048E+11
B00IVPU786,2.62048E+11
B008DNA9WU,2.62048E+11
B002GKM2Z8,2.62048E+11
B00K95C6AS,2.62048E+11
B003JFRQQ4,2.62048E+11
B00VJKT15K,2.62048E+11
B000EOOQPW,2.62048E+11
B000I8TQD6,2.62048E+11
B000VGOB8A,2.62048E+11
B00062BIT4,2.62048E+11
B005FEGYJC,2.62048E+11
B00EEIZ3YC,2.62048E+11
B00D9C2CDO,2.62048E+11
B0009V1WXY,2.62048E+11
B000I1KJT8,2.62048E+11
B0017R5EQK,2.62048E+11
B004LX3AS6,2.62048E+11
B004UQR1UM,2.62048E+11
B002EJLLEE,2.62048E+11
B00CRYOPMQ,2.62048E+11
B001MS4VW2,2.62048E+11
B001B6CH0S,2.62048E+11
B006ZD19F6,2.62048E+11
B0088I3RI8,2.62048E+11
B00GXMB2PG,2.62048E+11
B006P9E308,2.62048E+11
B000OZI256,2.62048E+11
B0019GKDTM,2.62048E+11
B00HMJ4ODG,2.62048E+11
B0012GTU3O,2.62048E+11
B000R7LOX8,2.62048E+11
B00455L5WS,2.62048E+11
B0002STTSY,2.62048E+11
B004S50WPG,2.62048E+11
B00DGVWFQC,2.62048E+11
B0027ICCTA,2.62048E+11
B000H5SZ1Y,2.62048E+11
B00VR16P3C,2.62048E+11
B00X9ESP38,2.62048E+11
B00JBIY0MG,2.62048E+11
B00L5LDKVO,2.62048E+11
B00QPV8B22,2.62048E+11
B00F1CPBQ0,2.62048E+11
B008AWFXD4,2.62048E+11
B0016P1AFM,2.62048E+11
B008CF0KBY,2.62048E+11
B00UMSVHKW,2.62048E+11
B0091OE6K6,2.62049E+11
B000B6ACGA,2.62049E+11
B000HX1K36,2.62049E+11
B00V4JI7G0,2.62049E+11
B0093ITXOE,2.6205E+11
B000GTOUG0,2.6205E+11
B00LE99PA2,2.6205E+11
B00TBI3V76,2.6205E+11
B00QYHMWNQ,2.6205E+11
B00OU5DQLG,2.6205E+11
B00E98O7GC,2.6205E+11
B008CDR7LW,2.6205E+11
B00I3K25R0,2.6205E+11
B00Q2P24WE,2.6205E+11
B00L0YLRUW,2.6205E+11
B004YAYM06,2.6205E+11
B00DQELHBS,2.6205E+11
B00YYM62ES,2.6205E+11
B002HWRUFC,2.62055E+11
B003EYUDT2,2.62055E+11
B000NHTUCE,2.62055E+11
B0015R1VVY,2.62055E+11
B00HEX9JSK,2.62055E+11
B00Q2Z4FTE,2.62055E+11
B007TIN0GW,2.62055E+11
B00NIYCRLA,2.62055E+11
B006XISCNA,2.62055E+11
B00XP3G6KM,2.62055E+11
B00P5ZRWT2,2.62055E+11
B00L4FQVB2,2.62055E+11
B0079R6BD2,2.62055E+11
B0026SZHLG,2.62055E+11
B00R3BPDP6,2.62055E+11
B00IYR5W9A,2.62055E+11
B00RDFWWD8,2.62055E+11
B00Y9XZA6I,2.62055E+11
B0042RU2UA,2.62055E+11
B00WM6627U,2.62055E+11
B00FKBR1ZG,2.62055E+11
B000F8XBTY,2.62055E+11
B00PE5KWA4,2.62059E+11
B005GXKEUM,2.62059E+11
B00466887G,2.6206E+11
B00E6X7O5Q,2.6206E+11
B01095UW7Q,2.6206E+11
B00YQ8KZFW,2.6206E+11
B000GTOUJ2,2.6206E+11
B009YQOO8U,2.62061E+11
B000OOYECC,2.62061E+11
B00NFHMGDE,2.62061E+11
B0046EC1D0,2.62061E+11
B00KBVDQRW,2.62061E+11
B00JQMAEYK,2.62061E+11
B00LV4WXI6,2.62061E+11
B0087PFJGU,2.62061E+11
B00E4FKKJI,2.62061E+11
B000REP3E2,2.62061E+11
B000REP3CO,2.62061E+11
B0117YULZ6,2.62061E+11
B00LMQVTU6,2.62061E+11
B00M2J0HEG,2.62061E+11
B00CNBKED2,2.62061E+11
B00EXR9O76,2.62061E+11
B00ISO7D4G,2.62061E+11
B009TMYBZU,2.62061E+11
B00A8E5GI4,2.62061E+11
B00A8E5GGG,2.62061E+11
B013J2P1WC,2.62061E+11
B013J0FR50,2.62061E+11
B013TK68LW,2.62061E+11
B011AIF4BU,2.62061E+11
B011ACC1Z8,2.62061E+11
B011IYHY5K,2.62061E+11
B0128PJ7T4,2.62061E+11
B000G3LR9Y,2.62061E+11
B000068CKY,2.62061E+11
B00005RF5G,2.62061E+11
B00O10L87O,2.62061E+11
B000BNCA4K,2.62061E+11
B002QYW8LW,2.62061E+11
B00EDMHAF4,2.62061E+11
B00K7V7AOQ,2.62061E+11
B00T2DYFU2,2.62061E+11
B013311R9K,2.62061E+11
B0105QCNCG,2.62061E+11
B013PCR38G,2.62061E+11
B00LM3L90Y,2.62061E+11
B014O3PVMK,2.62061E+11
B00IIWVJ2U,2.62061E+11
B009ZIILLI,2.62061E+11
B00GKEAQ2M,2.62061E+11
B00IQBSW28,2.62061E+11
B0049P6OTI,2.62061E+11
B002RMPHMU,2.62061E+11
B0002YP1VC,2.62064E+11
B004FF4SCM,2.62064E+11
B00KAXBJFW,2.62064E+11
B00M31VHT2,2.62067E+11
B00KWHIZPI,2.62067E+11
B00KWHJ0KC,2.62067E+11
B00C68MXQS,2.62067E+11
B00EC6VARA,2.62067E+11
B00H8YW996,2.62067E+11
B00HC6A942,2.62067E+11
B00BT2BFKW,2.62067E+11
B00UW8563G,2.62067E+11
B00XNWNSLK,2.62067E+11
B00L2SWF7K,2.62067E+11
B00GYF65TK,2.62067E+11
B00DPE9EQO,2.62067E+11
B00C7DYBX0,2.62067E+11
B00G75X158,2.62067E+11
B00LIQYI62,2.62067E+11
B00BB87MOC,2.62067E+11
B00HO5741C,2.62067E+11
B00VXAB5OQ,2.62067E+11
B0136X0KNO,2.62067E+11
B013IPZNXW,2.62067E+11
B014HROTYE,2.62067E+11
B0127TK22W,2.62067E+11
B00XUMGV94,2.62067E+11
B00VE3BDYY,2.62067E+11
B00JVLFXBA,2.62067E+11
B00TZLU9UQ,2.62067E+11
B00OQ2WFL0,2.62067E+11
B00LWAYPY4,2.62067E+11
B00MI1D5D8,2.62067E+11
B00IR77HG8,2.62067E+11
B0017UTSLY,2.62067E+11
B00HXZ5W7G,2.62067E+11
B00V4HH1BE,2.62067E+11
B011A930EW,2.62067E+11
B012MXLR6S,2.62067E+11
B00W76CSSM,2.62067E+11
B00YXSGZ72,2.62067E+11
B0130JLN5I,2.62067E+11
B00BH2ZZCS,2.62067E+11
B00BCCNZA2,2.62067E+11
B00P3D8EIY,2.62067E+11
B0002H0H4A,2.62067E+11
B007VBXKG2,2.62067E+11
B00TDP7K38,2.62067E+11
B00WSJK86M,2.62067E+11
B00IB6IAOS,2.62068E+11
B009NNFB0O,2.62068E+11
B00V2O0SL4,2.62068E+11
B00000JS5S,2.62068E+11
B006EFMSSM,2.62068E+11
B006UD2RB6,2.62068E+11
B012D3PN7G,2.62068E+11
B002VLP67S,2.62068E+11
B00A8MZ7IA,2.62068E+11
B00W2T52NM,2.62068E+11
B008J8H8I2,2.62068E+11
B00ZITR9ZC,2.62068E+11
B00ITILPZ4,2.62068E+11
B005X1Y7I2,2.62068E+11
B00UNU3DNI,2.62068E+11
B000EPLLQI,2.6207E+11
B009QXDE3C,2.6207E+11
B00NLKA0D8,2.6207E+11
B0063X43ME,2.6207E+11
B0043D1C1Q,2.6207E+11
B00NSM085E,2.6207E+11
B00R4O2PRG,2.6207E+11
B0050K75OE,2.6207E+11
B00LBK7OSY,2.6207E+11
B0055FSN3Q,2.6207E+11
B007ZZCS44,2.6207E+11
B0041LAUAY,2.6207E+11
B000AN1QDM,2.6207E+11
B002BH3I9U,2.6207E+11
B00AWIPITS,2.6207E+11
B005LKB0IU,2.6207E+11
B0017DCQCE,2.6207E+11
B00GG5BVWO,2.6207E+11
B00GNIBR2I,2.6207E+11
B001GQ2SA2,2.6207E+11
B001CDEFK0,2.6207E+11
B00JE352NO,2.6207E+11
B005KL9ST8,2.6207E+11
B0026SUCDE,2.6207E+11
B00WYXJAHA,2.6207E+11
B00OPET1ZM,2.6207E+11
B000CMKH4K,2.6207E+11
B0032G6WA6,2.6207E+11
B00357VDRO,2.6207E+11
B0083ZWYWG,2.6207E+11
B002Y3T4P8,2.6207E+11
B001DCZUO0,2.6207E+11
B003A09ARG,2.6207E+11
B002H04WI2,2.6207E+11
B000J09OLM,2.6207E+11
B00WM28HIQ,2.6207E+11
B00C4VX2KS,2.6207E+11
B0097D4ZMU,2.6207E+11
B008KG5R6I,2.6207E+11
B002NPBT50,2.6207E+11
B004H1V5RU,2.6207E+11
B00CNNPOI0,2.6207E+11
B00CNNPOIA,2.6207E+11
B000A7DFUU,2.6207E+11
B00NJG9U58,2.6207E+11
B00NJEYC62,2.6207E+11
B00NJEYAUU,2.6207E+11
B003IKMSFE,2.6207E+11
B000RAWD4E,2.6207E+11
B001IKIE4K,2.6207E+11
B001D8QJXK,2.6207E+11
B00Z80IOGO,2.6207E+11
B002SQW38Q,2.6207E+11
B00MVODNGG,2.6207E+11
B003KZKE1C,2.6207E+11
B000OFAASI,2.6207E+11
B00166W6QI,2.6207E+11
B000646VGW,2.6207E+11
B000646VG2,2.6207E+11
B000ULBC6K,2.6207E+11
B000M2WSHY,2.6207E+11
B00GUZEZL4,2.6207E+11
B003S9FWFS,2.6207E+11
B00004UE89,2.6207E+11
B000GB1R7S,2.6207E+11
B000FGVG3O,2.6207E+11
B0043T7FXE,2.6207E+11
B00DCL6Q6Q,2.6207E+11
B002U0KC2E,2.6207E+11
B00F6RV49I,2.6207E+11
B0053KLSA8,2.6207E+11
B00B46XUQU,2.6207E+11
B0049S6ZUS,2.6207E+11
B003L1ZYYM,2.6207E+11
B000A2HDXA,2.6207E+11
B00LSNDRQ2,2.6207E+11
B000OOQD6W,2.6207E+11
B003P2UOCO,2.6207E+11
B00SIYEJY8,2.6207E+11
B00NWXSUVI,2.6207E+11
B0119Y07A8,2.6207E+11
B00FO0IHMY,2.6207E+11
B00WNY5GHI,2.6207E+11
B00LXQC0RQ,2.6207E+11
B00FMJDJ5C,2.6207E+11
B00PVVKH42,2.6207E+11
B00YMMOHU6,2.6207E+11
B0050FHZAI,2.6207E+11
B006IC09P0,2.6207E+11
B00F3KHE92,2.6207E+11
B000BH28GG,2.6207E+11
B001ECQ46C,2.6207E+11
B0064OQFBO,2.6207E+11
B005OB3E30,2.6207E+11
B0012KK4KI,2.6207E+11
B003R0LKWM,2.6207E+11
B008X6KE0E,2.6207E+11
B00C2PIC92,2.6207E+11
B002KEIU4W,2.6207E+11
B003TOBM1K,2.6207E+11
B000ES7GKK,2.6207E+11
B0009PURJA,2.6207E+11
B0001WPNA4,2.6207E+11
B004OA758C,2.6207E+11
B00FRSYS12,2.6207E+11
B000RC2VI0,2.6207E+11
B003LD5QIE,2.6207E+11
B003K1PH7W,2.6207E+11
B0087UYR1S,2.6207E+11
B0000CFFS6,2.6207E+11
B00QDO454E,2.6207E+11
761149147,2.62071E+11
B00KCFAZTE,2.62071E+11
031267807X,2.62071E+11
B003NHRIVQ,2.62071E+11
031608381X,2.62071E+11
B005RBVF7O,2.62071E+11
B00BN6QAVI,2.62071E+11
014241493X,2.62071E+11
1118572831,2.62071E+11
B00BYVX3GM,2.62071E+11
1623151252,2.62071E+11
194132522X,2.62071E+11
B00SKD7X3Q,2.62071E+11
1250051444,2.62071E+11
B0039UU9TU,2.62071E+11
1941325122,2.62071E+11
B00147FGJ8,2.62071E+11
B000Q7XDR4,2.62071E+11
B0011UR1H8,2.62071E+11
B00KLLKYGI,2.62071E+11
B001J877MQ,2.62071E+11
B00BYQLGNY,2.62071E+11
B00BYQLG66,2.62071E+11
B00COXAHMM,2.62071E+11
B001229JC0,2.62071E+11
B002KCO96C,2.62071E+11
B0000AXQE8,2.62071E+11
B00030DLEE,2.62071E+11
B00ESDVSTC,2.62071E+11
B000TYBWIG,2.62071E+11
B00FLQ4EE6,2.62071E+11
B001DNZI6O,2.62071E+11
B00WFPG0W0,2.62071E+11
B00BSXNKNC,2.62071E+11
B00006IX59,2.62071E+11
B00X3TIYVC,2.62071E+11
B0108WNCUE,2.62071E+11
B0012LOQUQ,2.62071E+11
B00QF6V3FO,2.62071E+11
1591932424,2.62071E+11
B002XQ7QJW,2.62071E+11
B00006ICJV,2.62071E+11
B00COVRV8C,2.62071E+11
B000093L1J,2.62071E+11
B000JEA5N4,2.62071E+11
B00B58A0OC,2.62071E+11
B004GJWCAM,2.62071E+11
B00063432M,2.62071E+11
B0002DK9OM,2.62071E+11
B000EOJPC6,2.62071E+11
B000N52KSW,2.62071E+11
B00NW2Q6ZG,2.62071E+11
B003E7AZQA,2.62071E+11
B009IH0BZ0,2.62071E+11
B000WEOQV8,2.62071E+11
B008NBPPSA,2.62071E+11
B00J92LB6W,2.62071E+11
B00G620ZVU,2.62071E+11
B00HPM6E5Q,2.62071E+11
B00YWLJNPQ,2.62071E+11
B006VYTU6E,2.62071E+11
B008BXOKHW,2.62071E+11
B00NC3JCII,2.62072E+11
B00NC4IMD8,2.62072E+11
